X,Y,date_modified,uuid,source_url,name,type,completeness,version,upstream,what3words,source,raw-source,nature-of-facility,url,physical-address
27.538203,-11.453801,2016-04-06T10:05:35.841Z,dd8b8743e2df4c11ab2c55d98537aa2c,https://www.msf.org/,CM byamungu,,35.29%,2,Médecins Sans Frontières¶2646,chuckled.zigzagged.uppermost,Médecins Sans Frontières,https://data.hdx.rwlabs.org/dataset/east-congo-healthsites,Private clinic,,
27.464091,-11.714219,2016-04-06T10:05:35.841Z,6bcdb2a43987409a9bb4f5f08a407426,https://www.msf.org/,CM casi/ort-congo,,35.29%,2,Médecins Sans Frontières¶2476,intrigues.puffed.crisps,Médecins Sans Frontières,https://data.hdx.rwlabs.org/dataset/east-congo-healthsites,Private clinic,,
27.518273,-11.697002,2016-04-06T10:05:35.841Z,4ed812590e8348488aafa1293f7b31a9,https://www.msf.org/,CM charite d'eliot,,35.29%,2,Médecins Sans Frontières¶2490,croaking.power.dart,Médecins Sans Frontières,https://data.hdx.rwlabs.org/dataset/east-congo-healthsites,Private clinic,,
27.474849,-11.729833,2016-04-06T10:05:35.841Z,6b18af04cb014bc8a70f6c464dc0871f,https://www.msf.org/,CM cheval blanc,,35.29%,2,Médecins Sans Frontières¶2301,rear.jungle.signature,Médecins Sans Frontières,https://data.hdx.rwlabs.org/dataset/east-congo-healthsites,Private clinic,,
27.481879,-11.687613,2016-04-06T10:05:35.841Z,055a452a49f74cb5aa22890d50638aff,https://www.msf.org/,CM chrina,,35.29%,2,Médecins Sans Frontières¶2263,perfected.homelands.gross,Médecins Sans Frontières,https://data.hdx.rwlabs.org/dataset/east-congo-healthsites,Private clinic,,
27.535964,-11.607509,2016-04-06T10:05:35.841Z,7cb9308437aa489998ce6198a8455d16,https://www.msf.org/,CM chrinos,,35.29%,2,Médecins Sans Frontières¶2272,music.ranges.ignore,Médecins Sans Frontières,https://data.hdx.rwlabs.org/dataset/east-congo-healthsites,Private clinic,,
27.450112,-11.715541,2016-04-06T10:05:35.841Z,a98de072756c411fbf9d5de412b1af11,https://www.msf.org/,CM chrisma,,35.29%,2,Médecins Sans Frontières¶2388,decorate.unscathed.storybook,Médecins Sans Frontières,https://data.hdx.rwlabs.org/dataset/east-congo-healthsites,Private clinic,,
27.462326,-11.628623,2016-04-06T10:05:35.841Z,b1ca561df6ed4521ad167d909f1a799b,https://www.msf.org/,CM christ roi,,35.29%,2,Médecins Sans Frontières¶2255,push.eruptions.watched,Médecins Sans Frontières,https://data.hdx.rwlabs.org/dataset/east-congo-healthsites,Private clinic,,
27.530697,-11.608934,2016-04-06T10:05:35.841Z,b3bcd150efe845e59fa6940e45c37a00,https://www.msf.org/,CM christ sauveur,,35.29%,2,Médecins Sans Frontières¶2269,sprinkler.spare.cloth,Médecins Sans Frontières,https://data.hdx.rwlabs.org/dataset/east-congo-healthsites,Private clinic,,
27.540424,-11.629814,2016-04-06T10:05:35.841Z,1b324eb8332540c59cc4bd2cf27af8db,https://www.msf.org/,CM chrixia,,35.29%,2,Médecins Sans Frontières¶2327,routs.officer.desiring,Médecins Sans Frontières,https://data.hdx.rwlabs.org/dataset/east-congo-healthsites,Private clinic,,
27.454393,-11.710623,2016-04-06T10:05:35.841Z,813f5b76266f4133b1389d2228912c12,https://www.msf.org/,CM cite de david,,35.29%,2,Médecins Sans Frontières¶2452,expanded.layers.regress,Médecins Sans Frontières,https://data.hdx.rwlabs.org/dataset/east-congo-healthsites,Private clinic,,
28.54738,-12.751221,2016-04-06T10:05:35.841Z,8b665fd7362842fabf50f64519be70b9,https://www.msf.org/,CM clinique victoir,,35.29%,2,Médecins Sans Frontières¶2561,dropout.sardine.proclaim,Médecins Sans Frontières,https://data.hdx.rwlabs.org/dataset/east-congo-healthsites,Private clinic,,
27.470736,-11.706537,2016-04-06T10:05:35.841Z,7396907caa6240ebb5c14f8362ebf5e6,https://www.msf.org/,CM crds,,35.29%,2,Médecins Sans Frontières¶2457,dorm.gashes.reprints,Médecins Sans Frontières,https://data.hdx.rwlabs.org/dataset/east-congo-healthsites,Private clinic,,
27.532523,-11.949853,2016-04-06T10:05:35.841Z,700ab75c25ed4aff8106d960816dfa59,https://www.msf.org/,CM cyril,,35.29%,2,Médecins Sans Frontières¶2665,unanswered.overalls.nibbled,Médecins Sans Frontières,https://data.hdx.rwlabs.org/dataset/east-congo-healthsites,Private clinic,,
27.474847,-11.695475,2016-04-06T10:05:35.841Z,f793b379425448a0b9ec0ccd3fddb14c,https://www.msf.org/,CM d'acceuil,,35.29%,2,Médecins Sans Frontières¶2507,levels.haunt.splash,Médecins Sans Frontières,https://data.hdx.rwlabs.org/dataset/east-congo-healthsites,Private clinic,,
27.515957,-11.645405,2016-04-06T10:05:35.841Z,b663feed69fd4c20804150213cffa920,https://www.msf.org/,CM darcy,,35.29%,2,Médecins Sans Frontières¶2433,seagull.cares.shepherdess,Médecins Sans Frontières,https://data.hdx.rwlabs.org/dataset/east-congo-healthsites,Private clinic,,
27.516537,-11.608516,2016-04-06T10:05:35.841Z,e4bfbe1d80814bb69ea829308de6123a,https://www.msf.org/,CM dcp,,35.29%,2,Médecins Sans Frontières¶2273,archduke.intent.saunas,Médecins Sans Frontières,https://data.hdx.rwlabs.org/dataset/east-congo-healthsites,Private clinic,,
27.544719,-11.635174,2016-04-06T10:05:35.841Z,81b46399eabf4d058e22fe77eee42fc7,https://www.msf.org/,CM de la paix,,35.29%,2,Médecins Sans Frontières¶2331,foam.fuse.constrain,Médecins Sans Frontières,https://data.hdx.rwlabs.org/dataset/east-congo-healthsites,Private clinic,,
27.540186,-11.655308,2016-04-06T10:05:35.841Z,64ef8c1d365a4d0db012172b27fe9e82,https://www.msf.org/,CM des anges,,35.29%,2,Médecins Sans Frontières¶2396,misted.worksheet.sprayed,Médecins Sans Frontières,https://data.hdx.rwlabs.org/dataset/east-congo-healthsites,Private clinic,,
27.532022,-11.630594,2016-04-06T10:05:35.841Z,59dce26f14fb4b77802c73d16667b316,https://www.msf.org/,CM des urgences,,35.29%,2,Médecins Sans Frontières¶2340,eggs.skimmers.motels,Médecins Sans Frontières,https://data.hdx.rwlabs.org/dataset/east-congo-healthsites,Private clinic,,
27.442158,-11.696231,2016-04-06T10:05:35.841Z,612752b035134169a5b4f2eda2bd764b,https://www.msf.org/,CM dieu d'abord,,35.29%,2,Médecins Sans Frontières¶2275,revolts.rekindle.expectant,Médecins Sans Frontières,https://data.hdx.rwlabs.org/dataset/east-congo-healthsites,Private clinic,,
27.466345,-11.698199,2016-04-06T10:05:35.841Z,5a4fb71950ea4708b4d179eebf4892e0,https://www.msf.org/,CM dieu merci,,35.29%,2,Médecins Sans Frontières¶2378,deleting.chips.activism,Médecins Sans Frontières,https://data.hdx.rwlabs.org/dataset/east-congo-healthsites,Private clinic,,
27.546342,-11.642388,2016-04-06T10:05:35.841Z,96cc0aec470b42a1beb7a35f96eb784f,https://www.msf.org/,CM dil mom,,35.29%,2,Médecins Sans Frontières¶2422,keys.dignify.error,Médecins Sans Frontières,https://data.hdx.rwlabs.org/dataset/east-congo-healthsites,Private clinic,,
27.53643,-11.628347,2016-04-06T10:05:35.841Z,36a7098394d843d18eb53aad9bf37092,https://www.msf.org/,CM don benit,,35.29%,2,Médecins Sans Frontières¶2325,replace.geese.rails,Médecins Sans Frontières,https://data.hdx.rwlabs.org/dataset/east-congo-healthsites,Private clinic,,
27.465831,-11.737229,2016-04-06T10:05:35.841Z,e573352d968642b9beeefc4e8e17b4eb,https://www.msf.org/,CM don ciel,,35.29%,2,Médecins Sans Frontières¶2298,losing.oval.snows,Médecins Sans Frontières,https://data.hdx.rwlabs.org/dataset/east-congo-healthsites,Private clinic,,
27.456404,-11.690607,2016-04-06T10:05:35.841Z,c7d2f5383978429f9353c03f2d3346ba,https://www.msf.org/,CM dr jonath3n,,35.29%,2,Médecins Sans Frontières¶2375,crunched.couch.flames,Médecins Sans Frontières,https://data.hdx.rwlabs.org/dataset/east-congo-healthsites,Private clinic,,
27.449658,-11.692449,2016-04-06T10:05:35.841Z,de41fcc3ed0d48c183af4793b0c6640a,https://www.msf.org/,CM eau vive,,35.29%,2,Médecins Sans Frontières¶2277,campers.squirted.flexed,Médecins Sans Frontières,https://data.hdx.rwlabs.org/dataset/east-congo-healthsites,Private clinic,,
27.511701,-11.685776,2016-04-06T10:05:35.841Z,5bca31ec43bd46959ca99b12319cce8b,https://www.msf.org/,CM eau vive,,35.29%,2,Médecins Sans Frontières¶2485,blackmail.funnels.anchors,Médecins Sans Frontières,https://data.hdx.rwlabs.org/dataset/east-congo-healthsites,Private clinic,,
27.499682,-11.740636,2016-04-06T10:05:35.841Z,719c7619d5c14aef8759f1bedc645cc4,https://www.msf.org/,CM eben ezer,,35.29%,2,Médecins Sans Frontières¶2521,sunflower.novelists.cashiers,Médecins Sans Frontières,https://data.hdx.rwlabs.org/dataset/east-congo-healthsites,Private clinic,,
27.521311,-11.641048,2016-04-06T10:05:35.841Z,eb2917f87638466eaa169afe08f6a472,https://www.msf.org/,CM eben ezer,,35.29%,2,Médecins Sans Frontières¶2343,owes.putts.seasonal,Médecins Sans Frontières,https://data.hdx.rwlabs.org/dataset/east-congo-healthsites,Private clinic,,
27.549432,-11.646378,2016-04-06T10:05:35.841Z,5892fa80e158443f86da323ed2ac5a43,https://www.msf.org/,CM eben-ezer 2,,35.29%,2,Médecins Sans Frontières¶2404,mammals.rewrites.eggs,Médecins Sans Frontières,https://data.hdx.rwlabs.org/dataset/east-congo-healthsites,Private clinic,,
27.527485,-11.628807,2016-04-06T10:05:35.841Z,b889c848c1b6499fb0e59a62c22f7654,https://www.msf.org/,CM elisha,,35.29%,2,Médecins Sans Frontières¶2339,headrest.caravans.regular,Médecins Sans Frontières,https://data.hdx.rwlabs.org/dataset/east-congo-healthsites,Private clinic,,
27.546566,-11.656904,2016-04-06T10:05:35.841Z,1f0a9769e03644f9ba8fe50db83833ae,https://www.msf.org/,CM emmaus,,35.29%,2,Médecins Sans Frontières¶2419,toothpick.loyal.ruler,Médecins Sans Frontières,https://data.hdx.rwlabs.org/dataset/east-congo-healthsites,Private clinic,,
27.520636,-11.599903,2016-04-06T10:05:35.841Z,dbd527a00e694ddf947699c2d0f6ec11,https://www.msf.org/,CM eni hakore,,35.29%,2,Médecins Sans Frontières¶2247,overlaid.mammal.bypasses,Médecins Sans Frontières,https://data.hdx.rwlabs.org/dataset/east-congo-healthsites,Private clinic,,
27.465391,-11.724257,2016-04-06T10:05:35.841Z,fcdb776a149c4e738d86579227d03d92,https://www.msf.org/,CM epro ceba,,35.29%,2,Médecins Sans Frontières¶2461,gullible.wharfs.assist,Médecins Sans Frontières,https://data.hdx.rwlabs.org/dataset/east-congo-healthsites,Private clinic,,
27.423179,-11.686619,2016-04-06T10:05:35.841Z,484917d51b914a16ab286776a9a68f19,https://www.msf.org/,CM esaie 9:5,,35.29%,2,Médecins Sans Frontières¶2281,clubbing.courier.oven,Médecins Sans Frontières,https://data.hdx.rwlabs.org/dataset/east-congo-healthsites,Private clinic,,
26.951919,-10.937626,2016-04-06T10:05:35.841Z,9af8daf621894018ba5f516aa38633fd,https://www.msf.org/,CM exauce,,35.29%,2,Médecins Sans Frontières¶2572,lovesick.affectionate.wondrous,Médecins Sans Frontières,https://data.hdx.rwlabs.org/dataset/east-congo-healthsites,Private clinic,,
27.517628,-11.623411,2016-04-06T10:05:35.841Z,1735e7bbd74a4bc19d69207bd54b8525,https://www.msf.org/,CM famika,,35.29%,2,Médecins Sans Frontières¶2318,trending.luck.obscuring,Médecins Sans Frontières,https://data.hdx.rwlabs.org/dataset/east-congo-healthsites,Private clinic,,
27.456561,-11.689727,2016-04-06T10:05:35.841Z,ead665c7b1f24b5ba3b3ba19fe4c3ccd,https://www.msf.org/,CM franciphar,,35.29%,2,Médecins Sans Frontières¶2454,hires.under.steadily,Médecins Sans Frontières,https://data.hdx.rwlabs.org/dataset/east-congo-healthsites,Private clinic,,
27.542834,-11.64929,2016-04-06T10:05:35.841Z,1e3fd1351c934a57bf5470c126784205,https://www.msf.org/,CM gabaon,,35.29%,2,Médecins Sans Frontières¶2420,snuggle.plums.lurching,Médecins Sans Frontières,https://data.hdx.rwlabs.org/dataset/east-congo-healthsites,Private clinic,,
27.555565,-11.652555,2016-04-06T10:05:35.841Z,a286feb84fff47c3b0cf0d2aeb4e0b38,https://www.msf.org/,CM gamaliel,,35.29%,2,Médecins Sans Frontières¶2409,widen.oaks.rebounds,Médecins Sans Frontières,https://data.hdx.rwlabs.org/dataset/east-congo-healthsites,Private clinic,,
27.481974,-11.722619,2016-04-06T10:05:35.841Z,ff18007517a54f07981198c949c5a25b,https://www.msf.org/,CM gemiel,,35.29%,2,Médecins Sans Frontières¶2300,scream.singers.listings,Médecins Sans Frontières,https://data.hdx.rwlabs.org/dataset/east-congo-healthsites,Private clinic,,
27.440327,-11.689776,2016-04-06T10:05:35.841Z,4100908f17c64e1b8aa2e291a1ee2a31,https://www.msf.org/,CM goshen,,35.29%,2,Médecins Sans Frontières¶2292,dimension.overpower.headstone,Médecins Sans Frontières,https://data.hdx.rwlabs.org/dataset/east-congo-healthsites,Private clinic,,
27.7954,-12.202171,2016-04-06T10:05:35.841Z,13682316253e4245a2873ab6efaf404b,https://www.msf.org/,CM goshen,,35.29%,2,Médecins Sans Frontières¶2539,suppressant.disposable.brimming,Médecins Sans Frontières,https://data.hdx.rwlabs.org/dataset/east-congo-healthsites,Private clinic,,
27.513812,-11.61087,2016-04-06T10:05:35.841Z,b7b9d380f9364793bc987c14b49de9e9,https://www.msf.org/,CM grace de deu,,35.29%,2,Médecins Sans Frontières¶2267,improvise.various.wants,Médecins Sans Frontières,https://data.hdx.rwlabs.org/dataset/east-congo-healthsites,Private clinic,,
27.527166,-11.606947,2016-04-06T10:05:35.841Z,b0845ae6d48b4c16a9e3ceb622c40cf1,https://www.msf.org/,CM grace louis,,35.29%,2,Médecins Sans Frontières¶2268,reporting.munched.promoted,Médecins Sans Frontières,https://data.hdx.rwlabs.org/dataset/east-congo-healthsites,Private clinic,,
27.467565,-11.713285,2016-04-06T10:05:35.841Z,0b95897cdb8a40f8a7afda029efd0fda,https://www.msf.org/,CM gracia and sisters,,35.29%,2,Médecins Sans Frontières¶2459,treatment.paraded.irony,Médecins Sans Frontières,https://data.hdx.rwlabs.org/dataset/east-congo-healthsites,Private clinic,,
27.516361,-11.643246,2016-04-06T10:05:35.841Z,445e578f42c3417faf8396c7e22f022a,https://www.msf.org/,CM gradis,,35.29%,2,Médecins Sans Frontières¶2349,option.explorer.blueberry,Médecins Sans Frontières,https://data.hdx.rwlabs.org/dataset/east-congo-healthsites,Private clinic,,
27.540245,-11.656704,2016-04-06T10:05:35.841Z,1ea83ea9326d406da84edffa619c65c9,https://www.msf.org/,CM hewa bora,,35.29%,2,Médecins Sans Frontières¶2395,twisty.shack.clicker,Médecins Sans Frontières,https://data.hdx.rwlabs.org/dataset/east-congo-healthsites,Private clinic,,
26.953051,-10.938996,2016-04-06T10:05:35.841Z,d51732aaa73945988b2f3053f43ea84e,https://www.msf.org/,CM horeb,,35.29%,2,Médecins Sans Frontières¶2571,cinemas.herbals.eatery,Médecins Sans Frontières,https://data.hdx.rwlabs.org/dataset/east-congo-healthsites,Private clinic,,
27.534035,-11.654385,2016-04-06T10:05:35.841Z,e646a8282f914f7b9db6f89a832c85c4,https://www.msf.org/,CM horeb,,35.29%,2,Médecins Sans Frontières¶2394,vegetable.advice.using,Médecins Sans Frontières,https://data.hdx.rwlabs.org/dataset/east-congo-healthsites,Private clinic,,
26.888164,-10.774131,2016-04-06T10:05:35.841Z,260c0f9d10894c5baf95b876b1becca0,https://www.msf.org/,CM horeb,,35.29%,2,Médecins Sans Frontières¶2599,snoop.layout.speeded,Médecins Sans Frontières,https://data.hdx.rwlabs.org/dataset/east-congo-healthsites,Private clinic,,
27.542092,-11.63869,2016-04-06T10:05:35.841Z,9ad1f9e42337491bb2c7ee20501efe75,https://www.msf.org/,CM imani,,35.29%,2,Médecins Sans Frontières¶2334,unfolds.attention.instincts,Médecins Sans Frontières,https://data.hdx.rwlabs.org/dataset/east-congo-healthsites,Private clinic,,
27.405381,-11.60097,2016-04-06T10:05:35.841Z,8c5a4f6365fa40fca579afe5eaa1933d,https://www.msf.org/,CM imani,,35.29%,2,Médecins Sans Frontières¶2357,officials.ourselves.statement,Médecins Sans Frontières,https://data.hdx.rwlabs.org/dataset/east-congo-healthsites,Private clinic,,
27.541232,-11.645991,2016-04-06T10:05:35.841Z,d5d7f8406eb04a0085cc0d788041c9f9,https://www.msf.org/,CM inga,,35.29%,2,Médecins Sans Frontières¶2407,watching.hurtles.rewriting,Médecins Sans Frontières,https://data.hdx.rwlabs.org/dataset/east-congo-healthsites,Private clinic,,
27.499672,-11.68918,2016-04-06T10:05:35.841Z,c031cea26734428eb0203bb7b9db38b9,https://www.msf.org/,CM jardin d'eden,,35.29%,2,Médecins Sans Frontières¶2478,posting.liners.funky,Médecins Sans Frontières,https://data.hdx.rwlabs.org/dataset/east-congo-healthsites,Private clinic,,
27.517106,-11.632146,2016-04-06T10:05:35.841Z,b9c4b5e7d10040fabd9b1234814eb384,https://www.msf.org/,CM jehovah jire,,35.29%,2,Médecins Sans Frontières¶2350,slipping.hologram.unfit,Médecins Sans Frontières,https://data.hdx.rwlabs.org/dataset/east-congo-healthsites,Private clinic,,
27.516217,-11.636132,2016-04-06T10:05:35.841Z,e41baef9833c49c09f9a2641c979a81d,https://www.msf.org/,CM jenovic,,35.29%,2,Médecins Sans Frontières¶2313,shadowed.layers.wiping,Médecins Sans Frontières,https://data.hdx.rwlabs.org/dataset/east-congo-healthsites,Private clinic,,
27.542158,-11.643033,2016-04-06T10:05:35.841Z,28611486967f45baacae2d9df26f6466,https://www.msf.org/,CM jenovic 2,,35.29%,2,Médecins Sans Frontières¶2424,dirt.piglets.giants,Médecins Sans Frontières,https://data.hdx.rwlabs.org/dataset/east-congo-healthsites,Private clinic,,
27.501968,-11.720195,2016-04-06T10:05:35.841Z,04f40a0ddd07489ca64b029ca3258102,https://www.msf.org/,CM kalebuka,,35.29%,2,Médecins Sans Frontières¶2518,look.robes.splice,Médecins Sans Frontières,https://data.hdx.rwlabs.org/dataset/east-congo-healthsites,Private clinic,,
27.435121,-11.738303,2016-04-06T10:05:35.841Z,ad3f83cd62b34c0db29dc74523e5f41a,https://www.msf.org/,CM kashamata,,35.29%,2,Médecins Sans Frontières¶2294,activism.devalued.searched,Médecins Sans Frontières,https://data.hdx.rwlabs.org/dataset/east-congo-healthsites,Private clinic,,
27.429473,-11.704702,2016-04-06T10:05:35.841Z,a789e5e66a274ec2b67451c193b4aae4,https://www.msf.org/,CM kedesch,,35.29%,2,Médecins Sans Frontières¶2295,robe.reduce.germinate,Médecins Sans Frontières,https://data.hdx.rwlabs.org/dataset/east-congo-healthsites,Private clinic,,
27.891783,-12.024386,2016-04-06T10:05:35.841Z,e16733a7e133405fbcaf076e98355e3b,https://www.msf.org/,CM kiany,,35.29%,2,Médecins Sans Frontières¶2541,authentic.extensively.titanium,Médecins Sans Frontières,https://data.hdx.rwlabs.org/dataset/east-congo-healthsites,Private clinic,,
27.429013,-11.68488,2016-04-06T10:05:35.841Z,cb130db15906459dae1e38577bf2a1ba,https://www.msf.org/,CM kilima simba,,35.29%,2,Médecins Sans Frontières¶2456,gearbox.tradition.chugging,Médecins Sans Frontières,https://data.hdx.rwlabs.org/dataset/east-congo-healthsites,Private clinic,,
27.073384,-10.807946,2016-04-06T10:05:35.841Z,a590e88f471b41c8a4e4bade7abc1ac3,https://www.msf.org/,CM kilolwa,,35.29%,2,Médecins Sans Frontières¶2589,murky.forecasts.ultrasounds,Médecins Sans Frontières,https://data.hdx.rwlabs.org/dataset/east-congo-healthsites,Private clinic,,
27.446606,-11.712104,2016-04-06T10:05:35.841Z,59496fa37cc9435e9fe8ab7584f04518,https://www.msf.org/,CM kimilolo,,35.29%,2,Médecins Sans Frontières¶2385,kickbacks.join.ally,Médecins Sans Frontières,https://data.hdx.rwlabs.org/dataset/east-congo-healthsites,Private clinic,,
27.452677,-11.716518,2016-04-06T10:05:35.841Z,d186d60d3de743598a77fecdac2a974a,https://www.msf.org/,CM kimilolo,,35.29%,2,Médecins Sans Frontières¶2468,following.rust.wicket,Médecins Sans Frontières,https://data.hdx.rwlabs.org/dataset/east-congo-healthsites,Private clinic,,
27.631919,-12.115327,2016-04-06T10:05:35.841Z,67a29df557eb4772bf37341ec2f3880f,https://www.msf.org/,CM kimono,,35.29%,2,Médecins Sans Frontières¶2656,qualifies.omnipotence.fizzed,Médecins Sans Frontières,https://data.hdx.rwlabs.org/dataset/east-congo-healthsites,Private clinic,,
27.894362,-12.022583,2016-04-06T10:05:35.841Z,09302e0cdb2b4d7690785a87efecabdc,https://www.msf.org/,CM kimpe,,35.29%,2,Médecins Sans Frontières¶2540,readier.pebble.imprisoning,Médecins Sans Frontières,https://data.hdx.rwlabs.org/dataset/east-congo-healthsites,Private clinic,,
28.338204,-12.430148,2016-04-06T10:05:35.841Z,2e1c594c12244841ad591547f611e3ee,https://www.msf.org/,CM kinzembo,,35.29%,2,Médecins Sans Frontières¶2523,villager.train.obscuring,Médecins Sans Frontières,https://data.hdx.rwlabs.org/dataset/east-congo-healthsites,Private clinic,,
