Origin,Destination,Travel_Time
BIKORO,POE_Goma,94437
BIKORO,POE_Ishasha,103040
BIKORO,POE_Kasindi,94091
BIKORO,POE_Kijoro,110364
BIKORO,POE_Kiyonga,108665
BIKORO,POE_Kyesero,109903
BIKORO,POE_Lushoze,88530
BIKORO,POE_Muhungu,89828
BIKORO,POE_Nabiapai,107584
BIKORO,POE_Onder,101960
BIKORO,POE_Parombo,111225
BIKORO,POE_Vura,106943
BILI,POE_Adumi,81671
BILI,POE_Bango,67013
BILI,POE_Bugarama,83003
BILI,POE_Buhumba,86278
BILI,POE_Bujerere,90903
BILI,POE_Bunagana,85529
BILI,POE_Busengo,93481
BILI,POE_Goli,76672
BILI,POE_Goma,87231
BILI,POE_Ishasha,87259
BILI,POE_Kasindi,76434
BILI,POE_Kijoro,82326
BILI,POE_Kiyonga,86601
BILI,POE_Kyesero,94122
BILI,POE_Lushoze,81324
BILI,POE_Muhungu,82622
BILI,POE_Nabiapai,65352
BILI,POE_Onder,74823
BILI,POE_Parombo,89161
BILI,POE_Vura,78563
BILI EQT,POE_Adumi,105507
BILI EQT,POE_Bango,90849
BILI EQT,POE_Bugarama,94811
BILI EQT,POE_Buhumba,98614
BILI EQT,POE_Bujerere,113161
BILI EQT,POE_Bunagana,101600
BILI EQT,POE_Busengo,110179
BILI EQT,POE_Goli,100508
BILI EQT,POE_Goma,99038
BILI EQT,POE_Ishasha,107641
BILI EQT,POE_Kasindi,98692
BILI EQT,POE_Kijoro,106162
BILI EQT,POE_Kiyonga,110437
BILI EQT,POE_Kyesero,114504
BILI EQT,POE_Lushoze,93131
BILI EQT,POE_Muhungu,94429
BILI EQT,POE_Nabiapai,83380
BILI EQT,POE_Onder,98659
BILI EQT,POE_Parombo,112997
BILI EQT,POE_Vura,102399
BILOMBA,POE_Adumi,112319
BILOMBA,POE_Bango,111808
BILOMBA,POE_Bugarama,64992
BILOMBA,POE_Buhumba,71455
BILOMBA,POE_Bujerere,102801
BILOMBA,POE_Bunagana,74440
BILOMBA,POE_Busengo,83020
BILOMBA,POE_Goli,101345
BILOMBA,POE_Goma,71879
BILOMBA,POE_Ishasha,80481
BILOMBA,POE_Kasindi,88885
BILOMBA,POE_Kijoro,112973
BILOMBA,POE_Kiyonga,111273
BILOMBA,POE_Kyesero,87345
BILOMBA,POE_Lushoze,63312
BILOMBA,POE_Muhungu,64610
BILOMBA,POE_Nabiapai,113960
BILOMBA,POE_Onder,104569
BILOMBA,POE_Parombo,113833
BILOMBA,POE_Vura,109552
BINGA,POE_Adumi,85595
BINGA,POE_Bango,70936
BINGA,POE_Bugarama,74898
BINGA,POE_Buhumba,78702
BINGA,POE_Bujerere,93249
BINGA,POE_Bunagana,81687
BINGA,POE_Busengo,90267
BINGA,POE_Goli,80596
BINGA,POE_Goma,79126
BINGA,POE_Ishasha,87729
BINGA,POE_Kasindi,78780
BINGA,POE_Kijoro,86249
BINGA,POE_Kiyonga,90524
BINGA,POE_Kyesero,94592
BINGA,POE_Lushoze,73219
BINGA,POE_Muhungu,74517
BINGA,POE_Nabiapai,72335
BINGA,POE_Onder,78747
BINGA,POE_Parombo,93084
BINGA,POE_Vura,82487
BINZA,POE_Adumi,41930
BINZA,POE_Bango,43830
BINZA,POE_Bugarama,18293
BINZA,POE_Buhumba,7101
BINZA,POE_Bujerere,24465
BINZA,POE_Bunagana,6352
BINZA,POE_Busengo,11200
BINZA,POE_Goli,30956
BINZA,POE_Goma,10266
BINZA,POE_Ishasha,2146
BINZA,POE_Kasindi,15726
BINZA,POE_Kijoro,42584
BINZA,POE_Kiyonga,40884
BINZA,POE_Kyesero,9009
BINZA,POE_Lushoze,16613
BINZA,POE_Muhungu,17911
BINZA,POE_Nabiapai,57665
BINZA,POE_Onder,34179
BINZA,POE_Parombo,43444
BINZA,POE_Vura,39163
BINZA-METEO,POE_Adumi,154391
BINZA-METEO,POE_Bango,153880
BINZA-METEO,POE_Bugarama,107064
BINZA-METEO,POE_Buhumba,113527
BINZA-METEO,POE_Bujerere,144873
BINZA-METEO,POE_Bunagana,116512
BINZA-METEO,POE_Busengo,125092
BINZA-METEO,POE_Goli,143417
BINZA-METEO,POE_Goma,113951
BINZA-METEO,POE_Ishasha,122554
BINZA-METEO,POE_Kasindi,130957
BINZA-METEO,POE_Kijoro,155045
BINZA-METEO,POE_Kiyonga,153346
BINZA-METEO,POE_Kyesero,129417
BINZA-METEO,POE_Lushoze,105384
BINZA-METEO,POE_Muhungu,106682
BINZA-METEO,POE_Nabiapai,156032
BINZA-METEO,POE_Onder,146641
BINZA-METEO,POE_Parombo,155905
BINZA-METEO,POE_Vura,151624
BINZA-OZONE,POE_Adumi,154195
BINZA-OZONE,POE_Bango,153684
BINZA-OZONE,POE_Bugarama,106868
BINZA-OZONE,POE_Buhumba,113331
BINZA-OZONE,POE_Bujerere,144677
BINZA-OZONE,POE_Bunagana,116316
BINZA-OZONE,POE_Busengo,124896
BINZA-OZONE,POE_Goli,143221
BINZA-OZONE,POE_Goma,113755
BINZA-OZONE,POE_Ishasha,122358
BINZA-OZONE,POE_Kasindi,130761
BINZA-OZONE,POE_Kijoro,154849
BINZA-OZONE,POE_Kiyonga,153150
BINZA-OZONE,POE_Kyesero,129221
BINZA-OZONE,POE_Lushoze,105189
BINZA-OZONE,POE_Muhungu,106486
BINZA-OZONE,POE_Nabiapai,155836
BINZA-OZONE,POE_Onder,146445
BINZA-OZONE,POE_Parombo,155710
BINZA-OZONE,POE_Vura,151428
BIPEMBA,POE_Adumi,94458
BIPEMBA,POE_Bango,96358
BIPEMBA,POE_Bugarama,47131
BIPEMBA,POE_Buhumba,53593
BIPEMBA,POE_Bujerere,84940
BIPEMBA,POE_Bunagana,56579
BIPEMBA,POE_Busengo,65159
BIPEMBA,POE_Goli,83484
BIPEMBA,POE_Goma,54018
BIPEMBA,POE_Ishasha,62620
BIPEMBA,POE_Kasindi,71024
BIPEMBA,POE_Kijoro,95112
BIPEMBA,POE_Kiyonga,93412
BIPEMBA,POE_Kyesero,69483
BIPEMBA,POE_Lushoze,45451
BIPEMBA,POE_Muhungu,46749
BIPEMBA,POE_Nabiapai,109103
BIPEMBA,POE_Onder,86708
BIPEMBA,POE_Parombo,95972
BIPEMBA,POE_Vura,91691
BIRAMBIZO,POE_Adumi,41905
BIRAMBIZO,POE_Bango,43806
BIRAMBIZO,POE_Bugarama,14873
BIRAMBIZO,POE_Buhumba,5317
BIRAMBIZO,POE_Bujerere,32941
BIRAMBIZO,POE_Bunagana,5890
BIRAMBIZO,POE_Busengo,13843
BIRAMBIZO,POE_Goli,30932
BIRAMBIZO,POE_Goma,8482
BIRAMBIZO,POE_Ishasha,10831
BIRAMBIZO,POE_Kasindi,18472
BIRAMBIZO,POE_Kijoro,42560
BIRAMBIZO,POE_Kiyonga,40860
BIRAMBIZO,POE_Kyesero,17694
BIRAMBIZO,POE_Lushoze,13194
BIRAMBIZO,POE_Muhungu,14492
BIRAMBIZO,POE_Nabiapai,57641
BIRAMBIZO,POE_Onder,34155
BIRAMBIZO,POE_Parombo,43420
BIRAMBIZO,POE_Vura,39139
BIRINGI,POE_Adumi,12029
BIRINGI,POE_Bango,19400
BIRINGI,POE_Bugarama,46538
BIRINGI,POE_Buhumba,35346
BIRINGI,POE_Bujerere,36759
BIRINGI,POE_Bunagana,34597
BIRINGI,POE_Busengo,42549
BIRINGI,POE_Goli,15496
BIRINGI,POE_Goma,38511
BIRINGI,POE_Ishasha,36327
BIRINGI,POE_Kasindi,25104
BIRINGI,POE_Kijoro,12683
BIRINGI,POE_Kiyonga,25254
BIRINGI,POE_Kyesero,43190
BIRINGI,POE_Lushoze,44858
BIRINGI,POE_Muhungu,46156
BIRINGI,POE_Nabiapai,33817
BIRINGI,POE_Onder,9701
BIRINGI,POE_Parombo,27814
BIRINGI,POE_Vura,8921
BIYELA,POE_Adumi,156146
BIYELA,POE_Bango,155635
BIYELA,POE_Bugarama,108819
BIYELA,POE_Buhumba,115282
BIYELA,POE_Bujerere,146628
BIYELA,POE_Bunagana,118268
BIYELA,POE_Busengo,126847
BIYELA,POE_Goli,145173
BIYELA,POE_Goma,115706
BIYELA,POE_Ishasha,124309
BIYELA,POE_Kasindi,132713
BIYELA,POE_Kijoro,156800
BIYELA,POE_Kiyonga,155101
BIYELA,POE_Kyesero,131172
BIYELA,POE_Lushoze,107140
BIYELA,POE_Muhungu,108438
BIYELA,POE_Nabiapai,157788
BIYELA,POE_Onder,148396
BIYELA,POE_Parombo,157661
BIYELA,POE_Vura,153380
BOBOZO,POE_Adumi,108325
BOBOZO,POE_Bango,107814
BOBOZO,POE_Bugarama,60998
BOBOZO,POE_Buhumba,67461
BOBOZO,POE_Bujerere,98807
BOBOZO,POE_Bunagana,70446
BOBOZO,POE_Busengo,79026
BOBOZO,POE_Goli,97352
BOBOZO,POE_Goma,67885
BOBOZO,POE_Ishasha,76488
BOBOZO,POE_Kasindi,84891
BOBOZO,POE_Kijoro,108979
BOBOZO,POE_Kiyonga,107280
BOBOZO,POE_Kyesero,83351
BOBOZO,POE_Lushoze,59319
BOBOZO,POE_Muhungu,60617
BOBOZO,POE_Nabiapai,109966
BOBOZO,POE_Onder,100575
BOBOZO,POE_Parombo,109840
BOBOZO,POE_Vura,105559
BOENDE,POE_Adumi,89213
BOENDE,POE_Bango,84935
BOENDE,POE_Bugarama,69713
BOENDE,POE_Buhumba,73516
BOENDE,POE_Bujerere,88063
BOENDE,POE_Bunagana,76502
BOENDE,POE_Busengo,85081
BOENDE,POE_Goli,78239
BOENDE,POE_Goma,73940
BOENDE,POE_Ishasha,82543
BOENDE,POE_Kasindi,73594
BOENDE,POE_Kijoro,89867
BOENDE,POE_Kiyonga,88168
BOENDE,POE_Kyesero,89406
BOENDE,POE_Lushoze,68033
BOENDE,POE_Muhungu,69331
BOENDE,POE_Nabiapai,87087
BOENDE,POE_Onder,81463
BOENDE,POE_Parombo,90727
BOENDE,POE_Vura,86446
BOGA,POE_Adumi,26689
BOGA,POE_Bango,28589
BOGA,POE_Bugarama,32101
BOGA,POE_Buhumba,20909
BOGA,POE_Bujerere,17100
BOGA,POE_Bunagana,20160
BOGA,POE_Busengo,28112
BOGA,POE_Goli,15716
BOGA,POE_Goma,24075
BOGA,POE_Ishasha,21891
BOGA,POE_Kasindi,10668
BOGA,POE_Kijoro,27343
BOGA,POE_Kiyonga,25644
BOGA,POE_Kyesero,28754
BOGA,POE_Lushoze,30422
BOGA,POE_Muhungu,31720
BOGA,POE_Nabiapai,42424
BOGA,POE_Onder,18939
BOGA,POE_Parombo,28204
BOGA,POE_Vura,23923
BOGOSE NUBEA,POE_Adumi,101608
BOGOSE NUBEA,POE_Bango,86949
BOGOSE NUBEA,POE_Bugarama,90911
BOGOSE NUBEA,POE_Buhumba,94714
BOGOSE NUBEA,POE_Bujerere,109261
BOGOSE NUBEA,POE_Bunagana,97700
BOGOSE NUBEA,POE_Busengo,106280
BOGOSE NUBEA,POE_Goli,96609
BOGOSE NUBEA,POE_Goma,95139
BOGOSE NUBEA,POE_Ishasha,103741
BOGOSE NUBEA,POE_Kasindi,94792
BOGOSE NUBEA,POE_Kijoro,102262
BOGOSE NUBEA,POE_Kiyonga,106537
BOGOSE NUBEA,POE_Kyesero,110604
BOGOSE NUBEA,POE_Lushoze,89231
BOGOSE NUBEA,POE_Muhungu,90529
BOGOSE NUBEA,POE_Nabiapai,82132
BOGOSE NUBEA,POE_Onder,94759
BOGOSE NUBEA,POE_Parombo,109097
BOGOSE NUBEA,POE_Vura,98500
BOKO,POE_Adumi,147362
BOKO,POE_Bango,146851
BOKO,POE_Bugarama,100035
BOKO,POE_Buhumba,106498
BOKO,POE_Bujerere,137844
BOKO,POE_Bunagana,109483
BOKO,POE_Busengo,118063
BOKO,POE_Goli,136389
BOKO,POE_Goma,106922
BOKO,POE_Ishasha,115525
BOKO,POE_Kasindi,123928
BOKO,POE_Kijoro,148016
BOKO,POE_Kiyonga,146317
BOKO,POE_Kyesero,122388
BOKO,POE_Lushoze,98356
BOKO,POE_Muhungu,99654
BOKO,POE_Nabiapai,149003
BOKO,POE_Onder,139612
BOKO,POE_Parombo,148877
BOKO,POE_Vura,144596
BOKO-KIVULU,POE_Adumi,169120
BOKO-KIVULU,POE_Bango,168609
BOKO-KIVULU,POE_Bugarama,121793
BOKO-KIVULU,POE_Buhumba,128256
BOKO-KIVULU,POE_Bujerere,159602
BOKO-KIVULU,POE_Bunagana,131241
BOKO-KIVULU,POE_Busengo,139821
BOKO-KIVULU,POE_Goli,158146
BOKO-KIVULU,POE_Goma,128680
BOKO-KIVULU,POE_Ishasha,137283
BOKO-KIVULU,POE_Kasindi,145686
BOKO-KIVULU,POE_Kijoro,169774
BOKO-KIVULU,POE_Kiyonga,168075
BOKO-KIVULU,POE_Kyesero,144146
BOKO-KIVULU,POE_Lushoze,120114
BOKO-KIVULU,POE_Muhungu,121412
BOKO-KIVULU,POE_Nabiapai,170761
BOKO-KIVULU,POE_Onder,161370
BOKO-KIVULU,POE_Parombo,170635
BOKO-KIVULU,POE_Vura,166354
BOKONZI,POE_Adumi,101871
BOKONZI,POE_Bango,87212
BOKONZI,POE_Bugarama,91174
BOKONZI,POE_Buhumba,94978
BOKONZI,POE_Bujerere,109525
BOKONZI,POE_Bunagana,97963
BOKONZI,POE_Busengo,106543
BOKONZI,POE_Goli,96872
BOKONZI,POE_Goma,95402
BOKONZI,POE_Ishasha,104005
BOKONZI,POE_Kasindi,95056
BOKONZI,POE_Kijoro,102525
BOKONZI,POE_Kiyonga,106800
BOKONZI,POE_Kyesero,110868
BOKONZI,POE_Lushoze,89495
BOKONZI,POE_Muhungu,90793
BOKONZI,POE_Nabiapai,88610
BOKONZI,POE_Onder,95023
BOKONZI,POE_Parombo,109360
BOKONZI,POE_Vura,98763
BOKORO,POE_Adumi,151922
BOKORO,POE_Bango,151411
BOKORO,POE_Bugarama,104595
BOKORO,POE_Buhumba,111058
BOKORO,POE_Bujerere,142404
BOKORO,POE_Bunagana,114043
BOKORO,POE_Busengo,122623
BOKORO,POE_Goli,140949
BOKORO,POE_Goma,111482
BOKORO,POE_Ishasha,120085
BOKORO,POE_Kasindi,128488
BOKORO,POE_Kijoro,152576
BOKORO,POE_Kiyonga,150877
BOKORO,POE_Kyesero,126948
BOKORO,POE_Lushoze,102916
BOKORO,POE_Muhungu,104214
BOKORO,POE_Nabiapai,153563
BOKORO,POE_Onder,144172
BOKORO,POE_Parombo,153437
BOKORO,POE_Vura,149156
BOKUNGU,POE_Adumi,89111
BOKUNGU,POE_Bango,84832
BOKUNGU,POE_Bugarama,69610
BOKUNGU,POE_Buhumba,73414
BOKUNGU,POE_Bujerere,87961
BOKUNGU,POE_Bunagana,76399
BOKUNGU,POE_Busengo,84979
BOKUNGU,POE_Goli,78137
BOKUNGU,POE_Goma,73838
BOKUNGU,POE_Ishasha,82441
BOKUNGU,POE_Kasindi,73492
BOKUNGU,POE_Kijoro,89765
BOKUNGU,POE_Kiyonga,88065
BOKUNGU,POE_Kyesero,89304
BOKUNGU,POE_Lushoze,67931
BOKUNGU,POE_Muhungu,69229
BOKUNGU,POE_Nabiapai,86985
BOKUNGU,POE_Onder,81361
BOKUNGU,POE_Parombo,90625
BOKUNGU,POE_Vura,86344
BOLENGE,POE_Adumi,115425
BOLENGE,POE_Bango,111147
BOLENGE,POE_Bugarama,95925
BOLENGE,POE_Buhumba,99728
BOLENGE,POE_Bujerere,114275
BOLENGE,POE_Bunagana,102714
BOLENGE,POE_Busengo,111294
BOLENGE,POE_Goli,104451
BOLENGE,POE_Goma,100152
BOLENGE,POE_Ishasha,108755
BOLENGE,POE_Kasindi,99806
BOLENGE,POE_Kijoro,116079
BOLENGE,POE_Kiyonga,114380
BOLENGE,POE_Kyesero,115618
BOLENGE,POE_Lushoze,94245
BOLENGE,POE_Muhungu,95543
BOLENGE,POE_Nabiapai,113299
BOLENGE,POE_Onder,107675
BOLENGE,POE_Parombo,116940
BOLENGE,POE_Vura,112659
BOLOBO,POE_Adumi,176252
BOLOBO,POE_Bango,173375
BOLOBO,POE_Bugarama,128925
BOLOBO,POE_Buhumba,135388
BOLOBO,POE_Bujerere,166734
BOLOBO,POE_Bunagana,138373
BOLOBO,POE_Busengo,146953
BOLOBO,POE_Goli,165279
BOLOBO,POE_Goma,135812
BOLOBO,POE_Ishasha,144415
BOLOBO,POE_Kasindi,152818
BOLOBO,POE_Kijoro,176906
BOLOBO,POE_Kiyonga,175207
BOLOBO,POE_Kyesero,151278
BOLOBO,POE_Lushoze,127246
BOLOBO,POE_Muhungu,128544
BOLOBO,POE_Nabiapai,175527
BOLOBO,POE_Onder,168502
BOLOBO,POE_Parombo,177767
BOLOBO,POE_Vura,173486
BOLOMBA,POE_Adumi,113924
BOLOMBA,POE_Bango,109646
BOLOMBA,POE_Bugarama,94424
BOLOMBA,POE_Buhumba,98228
BOLOMBA,POE_Bujerere,112775
BOLOMBA,POE_Bunagana,101213
BOLOMBA,POE_Busengo,109793
BOLOMBA,POE_Goli,102951
BOLOMBA,POE_Goma,98652
BOLOMBA,POE_Ishasha,107255
BOLOMBA,POE_Kasindi,98306
BOLOMBA,POE_Kijoro,114578
BOLOMBA,POE_Kiyonga,112879
BOLOMBA,POE_Kyesero,114118
BOLOMBA,POE_Lushoze,92745
BOLOMBA,POE_Muhungu,94043
BOLOMBA,POE_Nabiapai,111799
BOLOMBA,POE_Onder,106174
BOLOMBA,POE_Parombo,115439
BOLOMBA,POE_Vura,111158
BOMA,POE_Adumi,179338
BOMA,POE_Bango,178826
BOMA,POE_Bugarama,132011
BOMA,POE_Buhumba,138473
BOMA,POE_Bujerere,169820
BOMA,POE_Bunagana,141459
BOMA,POE_Busengo,150039
BOMA,POE_Goli,168364
BOMA,POE_Goma,138898
BOMA,POE_Ishasha,147500
BOMA,POE_Kasindi,155904
BOMA,POE_Kijoro,179992
BOMA,POE_Kiyonga,178292
BOMA,POE_Kyesero,154363
BOMA,POE_Lushoze,130331
BOMA,POE_Muhungu,131629
BOMA,POE_Nabiapai,180979
BOMA,POE_Onder,171588
BOMA,POE_Parombo,180852
BOMA,POE_Vura,176571
BOMA BUNGU,POE_Adumi,178627
BOMA BUNGU,POE_Bango,178116
BOMA BUNGU,POE_Bugarama,131300
BOMA BUNGU,POE_Buhumba,137763
BOMA BUNGU,POE_Bujerere,169109
BOMA BUNGU,POE_Bunagana,140748
BOMA BUNGU,POE_Busengo,149328
BOMA BUNGU,POE_Goli,167653
BOMA BUNGU,POE_Goma,138187
BOMA BUNGU,POE_Ishasha,146790
BOMA BUNGU,POE_Kasindi,155193
BOMA BUNGU,POE_Kijoro,179281
BOMA BUNGU,POE_Kiyonga,177582
BOMA BUNGU,POE_Kyesero,153653
BOMA BUNGU,POE_Lushoze,129620
BOMA BUNGU,POE_Muhungu,130918
BOMA BUNGU,POE_Nabiapai,180268
BOMA BUNGU,POE_Onder,170877
BOMA BUNGU,POE_Parombo,180141
BOMA BUNGU,POE_Vura,175860
BOMINENGE,POE_Adumi,103426
BOMINENGE,POE_Bango,88767
BOMINENGE,POE_Bugarama,92729
BOMINENGE,POE_Buhumba,96533
BOMINENGE,POE_Bujerere,111080
BOMINENGE,POE_Bunagana,99518
BOMINENGE,POE_Busengo,108098
BOMINENGE,POE_Goli,98427
BOMINENGE,POE_Goma,96957
BOMINENGE,POE_Ishasha,105560
BOMINENGE,POE_Kasindi,96611
BOMINENGE,POE_Kijoro,104080
BOMINENGE,POE_Kiyonga,108355
BOMINENGE,POE_Kyesero,112423
BOMINENGE,POE_Lushoze,91050
BOMINENGE,POE_Muhungu,92348
BOMINENGE,POE_Nabiapai,81298
BOMINENGE,POE_Onder,96578
BOMINENGE,POE_Parombo,110915
BOMINENGE,POE_Vura,100318
BOMONGO,POE_Adumi,124018
BOMONGO,POE_Bango,109359
BOMONGO,POE_Bugarama,113321
BOMONGO,POE_Buhumba,117125
BOMONGO,POE_Bujerere,131672
BOMONGO,POE_Bunagana,120110
BOMONGO,POE_Busengo,128690
BOMONGO,POE_Goli,119019
BOMONGO,POE_Goma,117549
BOMONGO,POE_Ishasha,126152
BOMONGO,POE_Kasindi,117203
BOMONGO,POE_Kijoro,124672
BOMONGO,POE_Kiyonga,128947
BOMONGO,POE_Kyesero,133015
BOMONGO,POE_Lushoze,111642
BOMONGO,POE_Muhungu,112940
BOMONGO,POE_Nabiapai,110758
BOMONGO,POE_Onder,117170
BOMONGO,POE_Parombo,131507
BOMONGO,POE_Vura,120910
BONDO,POE_Adumi,72007
BONDO,POE_Bango,57348
BONDO,POE_Bugarama,61310
BONDO,POE_Buhumba,65114
BONDO,POE_Bujerere,79661
BONDO,POE_Bunagana,68099
BONDO,POE_Busengo,76679
BONDO,POE_Goli,67008
BONDO,POE_Goma,65538
BONDO,POE_Ishasha,74141
BONDO,POE_Kasindi,65192
BONDO,POE_Kijoro,72661
BONDO,POE_Kiyonga,76936
BONDO,POE_Kyesero,81004
BONDO,POE_Lushoze,59631
BONDO,POE_Muhungu,60929
BONDO,POE_Nabiapai,58746
BONDO,POE_Onder,65159
BONDO,POE_Parombo,79496
BONDO,POE_Vura,68899
BONGANDANGA,POE_Adumi,99779
BONGANDANGA,POE_Bango,85120
BONGANDANGA,POE_Bugarama,89082
BONGANDANGA,POE_Buhumba,92886
BONGANDANGA,POE_Bujerere,107433
BONGANDANGA,POE_Bunagana,95871
BONGANDANGA,POE_Busengo,104451
BONGANDANGA,POE_Goli,94780
BONGANDANGA,POE_Goma,93310
BONGANDANGA,POE_Ishasha,101913
BONGANDANGA,POE_Kasindi,92964
BONGANDANGA,POE_Kijoro,100433
BONGANDANGA,POE_Kiyonga,104708
BONGANDANGA,POE_Kyesero,108776
BONGANDANGA,POE_Lushoze,87403
BONGANDANGA,POE_Muhungu,88701
BONGANDANGA,POE_Nabiapai,86519
BONGANDANGA,POE_Onder,92931
BONGANDANGA,POE_Parombo,107268
BONGANDANGA,POE_Vura,96671
BONZOLA,POE_Adumi,94410
BONZOLA,POE_Bango,96310
BONZOLA,POE_Bugarama,47083
BONZOLA,POE_Buhumba,53546
BONZOLA,POE_Bujerere,84892
BONZOLA,POE_Bunagana,56531
BONZOLA,POE_Busengo,65111
BONZOLA,POE_Goli,83436
BONZOLA,POE_Goma,53970
BONZOLA,POE_Ishasha,62573
BONZOLA,POE_Kasindi,70976
BONZOLA,POE_Kijoro,95064
BONZOLA,POE_Kiyonga,93365
BONZOLA,POE_Kyesero,69436
BONZOLA,POE_Lushoze,45404
BONZOLA,POE_Muhungu,46702
BONZOLA,POE_Nabiapai,109555
BONZOLA,POE_Onder,86660
BONZOLA,POE_Parombo,95925
BONZOLA,POE_Vura,91644
BOSOBE,POE_Adumi,157243
BOSOBE,POE_Bango,152964
BOSOBE,POE_Bugarama,113381
BOSOBE,POE_Buhumba,119844
BOSOBE,POE_Bujerere,151190
BOSOBE,POE_Bunagana,122829
BOSOBE,POE_Busengo,131409
BOSOBE,POE_Goli,146269
BOSOBE,POE_Goma,120268
BOSOBE,POE_Ishasha,128871
BOSOBE,POE_Kasindi,137274
BOSOBE,POE_Kijoro,157897
BOSOBE,POE_Kiyonga,156197
BOSOBE,POE_Kyesero,135734
BOSOBE,POE_Lushoze,111702
BOSOBE,POE_Muhungu,113000
BOSOBE,POE_Nabiapai,155117
BOSOBE,POE_Onder,149492
BOSOBE,POE_Parombo,158757
BOSOBE,POE_Vura,154476
BOSOBOLO,POE_Adumi,103568
BOSOBOLO,POE_Bango,88909
BOSOBOLO,POE_Bugarama,92871
BOSOBOLO,POE_Buhumba,96674
BOSOBOLO,POE_Bujerere,111221
BOSOBOLO,POE_Bunagana,99660
BOSOBOLO,POE_Busengo,108240
BOSOBOLO,POE_Goli,98569
BOSOBOLO,POE_Goma,97099
BOSOBOLO,POE_Ishasha,105701
BOSOBOLO,POE_Kasindi,96752
BOSOBOLO,POE_Kijoro,104222
BOSOBOLO,POE_Kiyonga,108497
BOSOBOLO,POE_Kyesero,112564
BOSOBOLO,POE_Lushoze,91191
BOSOBOLO,POE_Muhungu,92489
BOSOBOLO,POE_Nabiapai,81440
BOSOBOLO,POE_Onder,96719
BOSOBOLO,POE_Parombo,111057
BOSOBOLO,POE_Vura,100460
BOSOMANZI,POE_Adumi,92317
BOSOMANZI,POE_Bango,77659
BOSOMANZI,POE_Bugarama,81621
BOSOMANZI,POE_Buhumba,85424
BOSOMANZI,POE_Bujerere,99971
BOSOMANZI,POE_Bunagana,88409
BOSOMANZI,POE_Busengo,96989
BOSOMANZI,POE_Goli,87318
BOSOMANZI,POE_Goma,85848
BOSOMANZI,POE_Ishasha,94451
BOSOMANZI,POE_Kasindi,85502
BOSOMANZI,POE_Kijoro,92971
BOSOMANZI,POE_Kiyonga,97247
BOSOMANZI,POE_Kyesero,101314
BOSOMANZI,POE_Lushoze,79941
BOSOMANZI,POE_Muhungu,81239
BOSOMANZI,POE_Nabiapai,78150
BOSOMANZI,POE_Onder,85469
BOSOMANZI,POE_Parombo,99807
BOSOMANZI,POE_Vura,89209
BOSOMODANDA,POE_Adumi,103823
BOSOMODANDA,POE_Bango,89164
BOSOMODANDA,POE_Bugarama,93126
BOSOMODANDA,POE_Buhumba,96930
BOSOMODANDA,POE_Bujerere,111477
BOSOMODANDA,POE_Bunagana,99915
BOSOMODANDA,POE_Busengo,108495
BOSOMODANDA,POE_Goli,98824
BOSOMODANDA,POE_Goma,97354
BOSOMODANDA,POE_Ishasha,105956
BOSOMODANDA,POE_Kasindi,97007
BOSOMODANDA,POE_Kijoro,104477
BOSOMODANDA,POE_Kiyonga,108752
BOSOMODANDA,POE_Kyesero,112820
BOSOMODANDA,POE_Lushoze,91447
BOSOMODANDA,POE_Muhungu,92745
BOSOMODANDA,POE_Nabiapai,90562
BOSOMODANDA,POE_Onder,96975
BOSOMODANDA,POE_Parombo,111312
BOSOMODANDA,POE_Vura,100715
BOSONDJO,POE_Adumi,91495
BOSONDJO,POE_Bango,76836
BOSONDJO,POE_Bugarama,80798
BOSONDJO,POE_Buhumba,84601
BOSONDJO,POE_Bujerere,99148
BOSONDJO,POE_Bunagana,87587
BOSONDJO,POE_Busengo,96167
BOSONDJO,POE_Goli,86496
BOSONDJO,POE_Goma,85026
BOSONDJO,POE_Ishasha,93628
BOSONDJO,POE_Kasindi,84679
BOSONDJO,POE_Kijoro,92149
BOSONDJO,POE_Kiyonga,96424
BOSONDJO,POE_Kyesero,100491
BOSONDJO,POE_Lushoze,79118
BOSONDJO,POE_Muhungu,80416
BOSONDJO,POE_Nabiapai,78234
BOSONDJO,POE_Onder,84646
BOSONDJO,POE_Parombo,98984
BOSONDJO,POE_Vura,88387
BOTO,POE_Adumi,98107
BOTO,POE_Bango,83448
BOTO,POE_Bugarama,87410
BOTO,POE_Buhumba,91213
BOTO,POE_Bujerere,105761
BOTO,POE_Bunagana,94199
BOTO,POE_Busengo,102779
BOTO,POE_Goli,93108
BOTO,POE_Goma,91638
BOTO,POE_Ishasha,100240
BOTO,POE_Kasindi,91291
BOTO,POE_Kijoro,98761
BOTO,POE_Kiyonga,103036
BOTO,POE_Kyesero,107103
BOTO,POE_Lushoze,85731
BOTO,POE_Muhungu,87028
BOTO,POE_Nabiapai,82718
BOTO,POE_Onder,91258
BOTO,POE_Parombo,105596
BOTO,POE_Vura,94999
BUDJALA,POE_Adumi,91976
BUDJALA,POE_Bango,77317
BUDJALA,POE_Bugarama,81279
BUDJALA,POE_Buhumba,85083
BUDJALA,POE_Bujerere,99630
BUDJALA,POE_Bunagana,88068
BUDJALA,POE_Busengo,96648
BUDJALA,POE_Goli,86977
BUDJALA,POE_Goma,85507
BUDJALA,POE_Ishasha,94110
BUDJALA,POE_Kasindi,85161
